DATAFLOW,LAST UPDATE,freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2010,14.33,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2011,22.97,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2012,22.30,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2013,20.47,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2014,18.39,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2015,17.78,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2016,16.54,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2017,18.12,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2018,20.47,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2019,19.22,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,DE,2020,16.78,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,EL,2000,14.51,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,EL,2001,14.41,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,EL,2002,14.72,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,EL,2003,14.96,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,EL,2004,15.16,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,EL,2005,16.69,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,EL,2006,17.63,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,EL,2007,27.03,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,EL,2008,20.30,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2000,11.64,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2001,12.77,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2002,11.94,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2003,12.47,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2004,12.96,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2005,13.85,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2006,12.58,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2007,18.58,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2008,18.09,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2009,12.98,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2010,14.41,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2011,19.31,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2012,22.06,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2013,18.83,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2014,16.84,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2015,17.47,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2016,15.23,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2017,16.58,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2018,17.34,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2019,17.58,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,ES,2020,16.20,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2000,13.05,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2001,13.18,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2002,13.38,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2003,13.47,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2004,12.74,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2005,11.53,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2006,11.44,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2007,16.25,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2008,24.17,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2009,13.18,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2010,13.15,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2011,19.35,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2012,21.13,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2013,21.2,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2014,16.01,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2015,15.73,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2016,15.19,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2017,15.53,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2018,17.77,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2019,18.99,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FI,2020,16.06,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FR,2010,15.45,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FR,2011,24.44,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FR,2012,37.44,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FR,2013,31.87,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FR,2014,30,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FR,2015,29.50,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,FR,2016,28.10,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HR,2011,20.48,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HR,2012,20.95,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HR,2013,17.44,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HR,2014,17.15,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HR,2015,16.72,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HR,2016,13.54,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HR,2017,15.16,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HR,2018,15.64,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HR,2019,16.15,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HR,2020,15.98,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2000,12.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2001,12.79,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2002,13.76,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2003,12.06,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2004,10.93,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2005,9.97,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2006,11.34,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2007,18.57,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2008,16.72,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2009,11.04,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2010,14.49,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2011,20.44,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2012,23.27,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2013,17.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2014,16.02,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2015,15.69,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2016,13.92,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2018,13.50,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2019,16.07,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,HU,2020,14.48,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2000,11.44,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2001,11.64,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2002,10.79,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2003,12.50,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2004,10.30,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2005,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2006,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2007,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2008,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2009,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2010,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2011,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2012,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2013,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2014,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2015,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2016,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2017,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2018,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2019,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,IE,2020,,c
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2001,13.09,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2002,12.90,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2003,12.26,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2004,11.58,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2005,11.39,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2006,12.09,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2007,22.87,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2008,19.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2009,11.42,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2010,14.56,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2011,20.80,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2012,22.60,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2013,21.28,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2014,17.23,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2015,16.69,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2016,15.78,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2017,16.53,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2018,18.48,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2019,18.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LT,2020,16.32,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2000,11.53,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2001,11.16,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2002,9.93,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2003,10.61,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2004,9.50,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2005,9.25,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2006,11.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2007,21.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2008,10.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2009,7.67,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2010,12.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2011,16.82,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2012,20.25,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2013,16.45,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2014,15.54,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2015,18.15,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2016,16.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2017,12.38,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2018,15.82,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2019,14.86,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LU,2020,15.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2000,9.28,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2001,14.27,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2002,10.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2003,12.64,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2004,13.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2005,8.89,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2006,9.45,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2007,19.81,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2008,13.25,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2009,9.81,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2010,16.93,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2011,17.02,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2012,22.33,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2013,18.11,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2014,12.09,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2015,13.72,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2016,13.22,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2017,14.41,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2018,18.50,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2019,17.42,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,LV,2020,16.42,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2000,12.25,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2001,12.25,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2002,11.40,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2003,12.05,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2004,10.80,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2005,10.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2006,13.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2007,23.00,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2008,17.80,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2009,9.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2010,17.20,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2011,20.70,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2012,22.6,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2013,18.11,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2014,15.25,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2015,15.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2016,15.20,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2017,15.70,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2018,19.35,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2019,15.40,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,NL,2020,16.85,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2000,13.76,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2001,15.15,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2002,13.32,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2003,12.09,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2004,11.28,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2005,10.73,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2006,11.50,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2007,18.42,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2008,19.62,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2009,10.75,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2010,14.21,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2011,20.19,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2012,21.61,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2013,17.77,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2014,16.09,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2015,16.22,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2016,15.32,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2017,15.33,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2018,16.48,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2019,16.09,p
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PL,2020,15.34,p
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2000,12.47,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2001,15.46,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2002,14.08,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2003,13.95,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2004,15.14,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2005,13.51,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2006,13.06,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2007,17.89,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2008,23.01,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2009,14.44,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2010,13.96,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2011,19.91,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2012,21.69,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2013,20.36,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2014,19.55,
ESTAT:APRI_AP_CRPOUTA(1.0),05/07/21 23:00:00,A,EUR,01320000,PT,2015,20.00,
